transaction_id,product_name,product_category,quantity_sold,unit_price,date_of_transaction,total_amount,inventory_stock
TXN-05783,Staple Wire,School & Office Supplies,5,33.7,2022-03-06,168.5,110
TXN-02735,Wireless Earbuds,Electronics,1,1258.18,2022-03-06,1258.18,259
TXN-01621,Electric Fan (Desk),Electronics,1,796.26,2022-03-06,796.26,443
TXN-05902,Bottled Water 1.5L,Grocery,8,24.58,2022-03-06,196.64,70
TXN-06463,Pencil,School & Office Supplies,1,9.65,2022-03-06,9.65,78
TXN-05151,Evaporated Milk,Grocery,8,41.4,2022-03-07,331.2,150
TXN-01351,Bluetooth Speaker,Electronics,1,1571.3,2022-03-07,1571.3,289
TXN-05016,Peanuts 100G,Food & Snacks,8,29.35,2022-03-07,234.8,158
TXN-05150,Stapler,School & Office Supplies,1,193.51,2022-03-07,193.51,68
TXN-04150,Chocolate Bar,Food & Snacks,1,29.12,2022-03-07,29.12,21
TXN-05154,White Rice 2Kg,Grocery,6,125.92,2022-03-08,755.52,221
TXN-05014,Cotton Balls,Personal Care,1,33.32,2022-03-08,33.32,40
TXN-03318,Trash Bag (10S),Household Supplies,3,54.96,2022-03-08,164.88,329
TXN-05898,Bath Soap,Personal Care,1,46.5,2022-03-08,46.5,54
TXN-03688,Led Desk Lamp,Electronics,2,529.02,2022-03-09,1058.04,438
TXN-05878,Peanuts 100G,Food & Snacks,7,27.21,2022-03-09,190.47,80
TXN-03803,Biscuit Pack,Food & Snacks,10,25.13,2022-03-09,251.3,119
TXN-02495,Shampoo Sachet,Personal Care,1,7.92,2022-03-10,7.92,87
TXN-02532,Softdrink 1.5L,Food & Snacks,10,65.3,2022-03-10,653.0,114
TXN-01857,Phone Case,Electronics,1,195.69,2022-03-10,195.69,369
TXN-02285,Lotion 200Ml,Personal Care,1,149.6,2022-03-10,149.6,168
TXN-03916,Staple Wire,School & Office Supplies,7,36.14,2022-03-11,252.98,208
TXN-03503,Alcohol 70% 500Ml,Personal Care,1,91.11,2022-03-11,91.11,321
TXN-02624,Chocolate Bar,Food & Snacks,3,28.65,2022-03-11,85.95,207
TXN-03622,Sugar 1Kg,Grocery,9,76.09,2022-03-11,684.81,212
TXN-01120,Shampoo Sachet,Personal Care,3,8.15,2022-03-11,24.45,147
TXN-05466,Candle (6S),Household Supplies,2,43.99,2022-03-11,87.98,344
TXN-02651,Deodorant Roll-On,Personal Care,3,86.94,2022-03-12,260.82,182
TXN-02928,Bluetooth Speaker,Electronics,2,1492.56,2022-03-12,2985.12,264
TXN-02339,Scotch Tape,School & Office Supplies,4,25.88,2022-03-12,103.52,294
TXN-02943,Sugar 1Kg,Grocery,3,73.26,2022-03-12,219.78,366
TXN-02025,Lotion 200Ml,Personal Care,4,153.72,2022-03-13,614.88,175
TXN-05675,Stapler,School & Office Supplies,3,193.26,2022-03-13,579.78,53
TXN-06399,Trash Bag (10S),Household Supplies,1,52.98,2022-03-13,52.98,267
TXN-02342,Usb Charging Cable,Electronics,1,150.61,2022-03-13,150.61,457
TXN-02664,Screen Protector,Electronics,2,99.15,2022-03-14,198.3,224
TXN-05259,Sponge Scrub (2S),Household Supplies,1,35.52,2022-03-14,35.52,191
TXN-01006,Biscuit Pack,Food & Snacks,7,25.52,2022-03-14,178.64,160
TXN-04908,Coffee Sachet (10S),Grocery,4,64.36,2022-03-14,257.44,96
TXN-04057,Ice Cream Cup,Food & Snacks,4,35.23,2022-03-14,140.92,2
TXN-06086,Air Freshener Spray,Household Supplies,1,126.14,2022-03-15,126.14,38
TXN-01538,Softdrink 1.5L,Food & Snacks,10,65.26,2022-03-15,652.6,243
TXN-06111,Bath Soap,Personal Care,1,44.17,2022-03-15,44.17,39
TXN-06169,Chocolate Bar,Food & Snacks,8,29.8,2022-03-15,238.4,334
TXN-04979,Evaporated Milk,Grocery,2,43.49,2022-03-15,86.98,173
TXN-01167,Lollipop Candy,Food & Snacks,4,5.13,2022-03-15,20.52,429
TXN-01337,Potato Chips 60G,Food & Snacks,1,33.36,2022-03-16,33.36,339
TXN-01522,Lollipop Candy,Food & Snacks,6,4.79,2022-03-17,28.74,411
TXN-02035,Shampoo Sachet,Personal Care,2,8.27,2022-03-17,16.54,114
TXN-04879,Soy Sauce 350Ml,Grocery,3,34.5,2022-03-17,103.5,73
TXN-01037,Stapler,School & Office Supplies,7,196.77,2022-03-17,1377.39,341
TXN-05676,Peanuts 100G,Food & Snacks,5,26.65,2022-03-17,133.25,99
TXN-05792,Coffee Sachet (10S),Grocery,9,62.47,2022-03-18,562.23,174
TXN-01674,Vinegar 350Ml,Grocery,1,31.12,2022-03-19,31.12,367
TXN-03249,Deodorant Roll-On,Personal Care,1,88.33,2022-03-19,88.33,166
TXN-01739,Evaporated Milk,Grocery,1,42.53,2022-03-19,42.53,161
TXN-03653,Ice Cream Cup,Food & Snacks,8,35.31,2022-03-19,282.48,68
TXN-05618,Biscuit Pack,Food & Snacks,9,25.52,2022-03-19,229.68,245
TXN-03056,Energy Drink 250Ml,Food & Snacks,4,43.22,2022-03-19,172.88,335
TXN-01075,Cooking Oil 1L,Grocery,7,86.06,2022-03-20,602.42,309
TXN-01191,Energy Drink 250Ml,Food & Snacks,7,45.87,2022-03-20,321.09,228
TXN-02794,Facial Wash 50Ml,Personal Care,4,122.84,2022-03-20,491.36,375
TXN-02329,Facial Wash 50Ml,Personal Care,1,124.08,2022-03-20,124.08,395
TXN-06421,Lollipop Candy,Food & Snacks,8,4.99,2022-03-21,39.92,217
TXN-04598,Trash Bag (10S),Household Supplies,3,55.88,2022-03-21,167.64,292
TXN-02535,Shampoo Sachet,Personal Care,1,8.27,2022-03-21,8.27,86
TXN-03515,Deodorant Roll-On,Personal Care,4,84.6,2022-03-21,338.4,148
TXN-02670,Vinegar 350Ml,Grocery,1,31.29,2022-03-22,31.29,182
TXN-02872,Soy Sauce 350Ml,Grocery,1,33.45,2022-03-22,33.45,88
TXN-02302,Facial Wash 50Ml,Personal Care,4,118.14,2022-03-22,472.56,397
TXN-01067,Fabric Conditioner 500Ml,Household Supplies,2,92.9,2022-03-22,185.8,328
TXN-06284,Instant Noodles (Pack),Grocery,7,14.63,2022-03-22,102.41,215
TXN-02012,"Bond Paper (Short, 10S)",School & Office Supplies,5,28.79,2022-03-23,143.95,381
TXN-01235,Highlighter,School & Office Supplies,7,45.94,2022-03-23,321.58,197
TXN-05791,Toothbrush,Personal Care,1,54.57,2022-03-24,54.57,8
TXN-01995,Bluetooth Speaker,Electronics,1,1427.13,2022-03-24,1427.13,281
TXN-03203,Shampoo Sachet,Personal Care,4,8.2,2022-03-24,32.8,69
TXN-01166,Cotton Balls,Personal Care,1,34.39,2022-03-24,34.39,178
TXN-03041,Evaporated Milk,Grocery,5,42.0,2022-03-25,210.0,219
TXN-06386,Juice Drink 250Ml,Food & Snacks,9,18.18,2022-03-25,163.62,161
TXN-04635,Bread Loaf,Food & Snacks,6,65.13,2022-03-25,390.78,131
TXN-05616,Sugar 1Kg,Grocery,7,75.24,2022-03-25,526.68,246
TXN-01966,Evaporated Milk,Grocery,5,42.82,2022-03-25,214.1,103
TXN-05721,Laundry Detergent 500G,Household Supplies,1,83.13,2022-03-25,83.13,92
TXN-04794,Cooking Oil 1L,Grocery,3,86.26,2022-03-26,258.78,98
TXN-02540,Notebook 80 Leaves,School & Office Supplies,7,56.56,2022-03-26,395.92,393
TXN-03833,Ice Cream Cup,Food & Snacks,9,33.53,2022-03-26,301.77,35
TXN-04773,Deodorant Roll-On,Personal Care,2,92.13,2022-03-27,184.26,93
TXN-05559,Sanitary Napkin (8S),Personal Care,3,76.8,2022-03-27,230.4,218
TXN-01685,Peanuts 100G,Food & Snacks,9,28.5,2022-03-27,256.5,191
TXN-02941,Bread Loaf,Food & Snacks,7,64.63,2022-03-28,452.41,18
TXN-04774,Instant Noodles (Pack),Grocery,6,14.62,2022-03-28,87.72,24
TXN-01678,Cotton Balls,Personal Care,2,33.31,2022-03-28,66.62,164
TXN-01784,Screen Protector,Electronics,1,100.35,2022-03-29,100.35,252
TXN-05435,Bath Soap,Personal Care,4,46.4,2022-03-29,185.6,80
TXN-01591,Lotion 200Ml,Personal Care,3,147.89,2022-03-29,443.67,184
TXN-03490,Chocolate Bar,Food & Snacks,2,29.98,2022-03-29,59.96,103
TXN-01089,Facial Wash 50Ml,Personal Care,1,122.59,2022-03-29,122.59,442
TXN-06388,Bread Loaf,Food & Snacks,1,65.6,2022-03-30,65.6,342
TXN-02207,Cooking Oil 1L,Grocery,7,93.4,2022-03-30,653.8,181
TXN-01632,Folder (Long),School & Office Supplies,5,17.66,2022-03-31,88.3,337
TXN-04596,Scotch Tape,School & Office Supplies,4,24.79,2022-03-31,99.16,169
TXN-04460,Led Desk Lamp,Electronics,2,559.51,2022-03-31,1119.02,430
TXN-04056,Bread Loaf,Food & Snacks,5,63.6,2022-03-31,318.0,220
TXN-02964,Juice Drink 250Ml,Food & Snacks,10,18.15,2022-03-31,181.5,165
TXN-06022,Bottled Water 1.5L,Grocery,7,23.91,2022-03-31,167.37,52
TXN-06235,Screen Protector,Electronics,1,101.83,2022-04-01,101.83,187
TXN-03306,Phone Case,Electronics,2,189.49,2022-04-01,378.98,339
TXN-04484,Digital Alarm Clock,Electronics,2,307.85,2022-04-01,615.7,368
TXN-02006,Sugar 1Kg,Grocery,2,73.22,2022-04-01,146.44,74
TXN-05116,White Rice 2Kg,Grocery,2,120.54,2022-04-02,241.08,251
TXN-03403,Soy Sauce 350Ml,Grocery,7,34.56,2022-04-02,241.92,299
TXN-04665,Lollipop Candy,Food & Snacks,4,5.22,2022-04-03,20.88,420
TXN-05251,Led Desk Lamp,Electronics,1,528.5,2022-04-03,528.5,413
TXN-03579,Stapler,School & Office Supplies,5,197.6,2022-04-03,988.0,181
TXN-05579,Coffee Sachet (10S),Grocery,7,64.51,2022-04-03,451.57,5
TXN-05663,White Rice 2Kg,Grocery,7,116.7,2022-04-03,816.9,136
TXN-02416,Led Desk Lamp,Electronics,2,566.18,2022-04-03,1132.36,465
TXN-05124,Cooking Oil 1L,Grocery,2,86.06,2022-04-04,172.12,64
TXN-05535,Staple Wire,School & Office Supplies,5,33.65,2022-04-04,168.25,121
TXN-06019,Bread Loaf,Food & Snacks,4,63.53,2022-04-05,254.12,417
TXN-03787,Folder (Long),School & Office Supplies,1,17.83,2022-04-05,17.83,226
TXN-05378,Softdrink 1.5L,Food & Snacks,7,68.22,2022-04-05,477.54,172
TXN-05384,Potato Chips 60G,Food & Snacks,2,34.55,2022-04-05,69.1,302
TXN-04903,Toothbrush,Personal Care,4,52.62,2022-04-05,210.48,46
TXN-01555,Dishwashing Liquid 500Ml,Household Supplies,3,75.23,2022-04-05,225.69,332
TXN-03261,Sponge Scrub (2S),Household Supplies,1,35.45,2022-04-06,35.45,242
TXN-04115,Floor Mop,Household Supplies,3,250.93,2022-04-06,752.79,202
TXN-04546,Bottled Water 1.5L,Grocery,8,24.0,2022-04-06,192.0,310
TXN-01085,Alcohol 70% 500Ml,Personal Care,2,93.95,2022-04-06,187.9,419
TXN-01773,Electric Fan (Desk),Electronics,1,783.04,2022-04-06,783.04,440
TXN-05364,Soy Sauce 350Ml,Grocery,8,36.04,2022-04-07,288.32,472
TXN-01838,Laundry Detergent 500G,Household Supplies,3,83.57,2022-04-07,250.71,172
TXN-01119,Sanitary Napkin (8S),Personal Care,4,80.13,2022-04-07,320.52,399
TXN-04027,Biscuit Pack,Food & Snacks,8,25.56,2022-04-07,204.48,74
TXN-05094,Lollipop Candy,Food & Snacks,8,4.91,2022-04-07,39.28,379
TXN-03704,Ice Cream Cup,Food & Snacks,10,35.35,2022-04-07,353.5,58
TXN-06034,Mosquito Coil (10S),Household Supplies,2,53.53,2022-04-07,107.06,391
TXN-04159,Bluetooth Speaker,Electronics,2,1571.53,2022-04-08,3143.06,243
TXN-03209,Power Bank 10000Mah,Electronics,1,926.42,2022-04-08,926.42,203
TXN-01914,Power Bank 10000Mah,Electronics,1,860.22,2022-04-08,860.22,225
TXN-05725,Cotton Balls,Personal Care,2,36.71,2022-04-09,73.42,373
TXN-06404,Sponge Scrub (2S),Household Supplies,3,33.48,2022-04-09,100.44,164
TXN-04375,Cooking Oil 1L,Grocery,6,87.63,2022-04-09,525.78,158
TXN-05613,Notebook 80 Leaves,School & Office Supplies,4,52.55,2022-04-09,210.2,218
TXN-02600,Biscuit Pack,Food & Snacks,7,25.25,2022-04-09,176.75,348
TXN-05179,Ballpen (Black),School & Office Supplies,7,12.1,2022-04-09,84.7,233
TXN-03346,Sanitary Napkin (8S),Personal Care,3,81.59,2022-04-09,244.77,315
TXN-06343,Air Freshener Spray,Household Supplies,1,132.65,2022-04-09,132.65,29
TXN-05952,Ice Cream Cup,Food & Snacks,6,36.15,2022-04-09,216.9,188
TXN-05208,Air Freshener Spray,Household Supplies,1,123.11,2022-04-10,123.11,56
TXN-01620,Lollipop Candy,Food & Snacks,8,5.09,2022-04-10,40.72,383
TXN-01321,Toothbrush,Personal Care,2,52.35,2022-04-10,104.7,241
TXN-04276,White Rice 2Kg,Grocery,7,122.03,2022-04-11,854.21,357
TXN-04127,Biscuit Pack,Food & Snacks,8,26.04,2022-04-11,208.32,46
TXN-05585,Cooking Oil 1L,Grocery,6,86.08,2022-04-11,516.48,307
TXN-02591,Vinegar 350Ml,Grocery,8,31.08,2022-04-11,248.64,193
TXN-01964,Energy Drink 250Ml,Food & Snacks,10,44.32,2022-04-11,443.2,126
TXN-04613,Sugar 1Kg,Grocery,7,77.4,2022-04-12,541.8,8
TXN-03467,Toothbrush,Personal Care,2,53.73,2022-04-12,107.46,134
TXN-04017,Electric Fan (Desk),Electronics,1,777.97,2022-04-12,777.97,403
TXN-04873,Notebook 80 Leaves,School & Office Supplies,2,55.23,2022-04-12,110.46,277
TXN-04047,Vinegar 350Ml,Grocery,5,29.01,2022-04-12,145.05,37
TXN-02273,Electric Fan (Desk),Electronics,2,819.92,2022-04-13,1639.84,425
TXN-04740,Shampoo Sachet,Personal Care,2,7.88,2022-04-13,15.76,29
TXN-06110,Cooking Oil 1L,Grocery,7,90.28,2022-04-13,631.96,249
TXN-04944,Fabric Conditioner 500Ml,Household Supplies,3,94.48,2022-04-13,283.44,235
TXN-03143,Instant Noodles (Pack),Grocery,1,15.09,2022-04-13,15.09,292
TXN-05293,Notebook 80 Leaves,School & Office Supplies,6,57.6,2022-04-13,345.6,251
TXN-05043,Sugar 1Kg,Grocery,6,77.47,2022-04-14,464.82,362
TXN-03609,Digital Alarm Clock,Electronics,1,287.64,2022-04-15,287.64,392
TXN-06241,Bottled Water 1.5L,Grocery,1,25.95,2022-04-15,25.95,20
TXN-04851,Facial Wash 50Ml,Personal Care,4,115.05,2022-04-15,460.2,275
TXN-03599,Candle (6S),Household Supplies,1,42.94,2022-04-15,42.94,380
TXN-02171,Softdrink 1.5L,Food & Snacks,8,63.91,2022-04-16,511.28,163
TXN-05316,Extension Cord,Electronics,2,356.23,2022-04-16,712.46,112
TXN-03415,Biscuit Pack,Food & Snacks,7,23.9,2022-04-16,167.3,186
TXN-02901,Soy Sauce 350Ml,Grocery,4,35.21,2022-04-16,140.84,84
TXN-03108,Cotton Balls,Personal Care,1,36.17,2022-04-16,36.17,101
TXN-04430,Energy Drink 250Ml,Food & Snacks,7,46.98,2022-04-16,328.86,165
TXN-06239,Softdrink 1.5L,Food & Snacks,9,64.68,2022-04-17,582.12,49
TXN-05069,Chocolate Bar,Food & Snacks,4,31.42,2022-04-17,125.68,193
TXN-05066,Sponge Scrub (2S),Household Supplies,3,33.27,2022-04-17,99.81,203
TXN-01323,Bottled Water 1.5L,Grocery,8,25.37,2022-04-17,202.96,101
TXN-05362,Laundry Detergent 500G,Household Supplies,1,87.47,2022-04-17,87.47,111
TXN-04783,Bottled Water 1.5L,Grocery,7,24.12,2022-04-17,168.84,271
TXN-04838,Notebook 80 Leaves,School & Office Supplies,3,55.03,2022-04-17,165.09,287
TXN-02962,Cooking Oil 1L,Grocery,2,86.34,2022-04-18,172.68,52
TXN-02859,Screen Protector,Electronics,1,95.11,2022-04-18,95.11,221
TXN-02548,Scotch Tape,School & Office Supplies,6,23.95,2022-04-18,143.7,278
TXN-05423,Softdrink 1.5L,Food & Snacks,9,65.16,2022-04-18,586.44,158
TXN-05425,Candle (6S),Household Supplies,2,45.22,2022-04-18,90.44,346
TXN-02042,Chocolate Bar,Food & Snacks,6,30.96,2022-04-19,185.76,298
TXN-01048,Pencil,School & Office Supplies,5,10.33,2022-04-19,51.65,331
TXN-05545,Lollipop Candy,Food & Snacks,6,4.89,2022-04-19,29.34,332
TXN-05948,Lotion 200Ml,Personal Care,4,148.59,2022-04-19,594.36,370
TXN-05126,Evaporated Milk,Grocery,1,40.13,2022-04-19,40.13,158
TXN-04925,Highlighter,School & Office Supplies,4,45.35,2022-04-19,181.4,350
TXN-03213,Bread Loaf,Food & Snacks,3,61.9,2022-04-20,185.7,330
TXN-01958,Ice Cream Cup,Food & Snacks,7,34.93,2022-04-20,244.51,295
TXN-01259,Trash Bag (10S),Household Supplies,1,53.45,2022-04-20,53.45,363
TXN-04394,Biscuit Pack,Food & Snacks,5,24.66,2022-04-21,123.3,4
TXN-03433,Cotton Balls,Personal Care,2,36.37,2022-04-21,72.74,88
TXN-05639,Coffee Sachet (10S),Grocery,4,65.3,2022-04-21,261.2,189
TXN-01795,Sugar 1Kg,Grocery,7,77.36,2022-04-21,541.52,108
TXN-02422,Highlighter,School & Office Supplies,4,43.05,2022-04-22,172.2,135
TXN-03904,Phone Case,Electronics,2,206.1,2022-04-22,412.2,329
TXN-03073,Sanitary Napkin (8S),Personal Care,1,75.27,2022-04-22,75.27,323
TXN-02335,Softdrink 1.5L,Food & Snacks,7,65.8,2022-04-22,460.6,135
TXN-01887,Fabric Conditioner 500Ml,Household Supplies,3,91.08,2022-04-22,273.24,305
TXN-01675,Toothpaste 75G,Personal Care,1,67.21,2022-04-22,67.21,292
TXN-05601,Sugar 1Kg,Grocery,2,72.34,2022-04-22,144.68,259
TXN-04436,Lotion 200Ml,Personal Care,1,155.46,2022-04-23,155.46,40
TXN-04489,Staple Wire,School & Office Supplies,1,36.32,2022-04-23,36.32,176
TXN-05187,Soy Sauce 350Ml,Grocery,7,34.67,2022-04-23,242.69,16
TXN-06413,Cotton Balls,Personal Care,1,33.37,2022-04-23,33.37,315
TXN-01640,Bath Soap,Personal Care,1,45.01,2022-04-23,45.01,228
TXN-05754,White Rice 2Kg,Grocery,6,123.97,2022-04-24,743.82,127
TXN-02552,White Rice 2Kg,Grocery,3,123.98,2022-04-24,371.94,187
TXN-04617,Dishwashing Liquid 500Ml,Household Supplies,1,73.12,2022-04-24,73.12,272
TXN-01310,Bluetooth Speaker,Electronics,1,1572.79,2022-04-24,1572.79,292
TXN-03762,Sugar 1Kg,Grocery,5,77.6,2022-04-24,388.0,165
TXN-01239,Sugar 1Kg,Grocery,6,74.74,2022-04-25,448.44,198
TXN-02184,Soy Sauce 350Ml,Grocery,3,36.17,2022-04-25,108.51,187
TXN-06152,Cooking Oil 1L,Grocery,7,86.47,2022-04-25,605.29,236
TXN-04250,Wireless Earbuds,Electronics,1,1308.69,2022-04-25,1308.69,243
TXN-03335,Fabric Conditioner 500Ml,Household Supplies,2,96.21,2022-04-25,192.42,263
TXN-05225,Air Freshener Spray,Household Supplies,1,125.98,2022-04-25,125.98,52
TXN-04088,Laundry Detergent 500G,Household Supplies,3,88.46,2022-04-26,265.38,135
TXN-05191,Softdrink 1.5L,Food & Snacks,4,66.9,2022-04-26,267.6,179
TXN-04619,Power Bank 10000Mah,Electronics,1,920.06,2022-04-26,920.06,177
TXN-01534,Vinegar 350Ml,Grocery,3,30.27,2022-04-26,90.81,374
TXN-01182,Wireless Earbuds,Electronics,1,1332.63,2022-04-27,1332.63,277
TXN-04889,Cooking Oil 1L,Grocery,1,92.17,2022-04-27,92.17,86
TXN-02190,Coffee Sachet (10S),Grocery,2,67.47,2022-04-28,134.94,234
TXN-04952,Dishwashing Liquid 500Ml,Household Supplies,1,72.25,2022-04-28,72.25,263
TXN-03206,Sugar 1Kg,Grocery,2,72.99,2022-04-28,145.98,318
TXN-03722,White Rice 2Kg,Grocery,4,114.72,2022-04-28,458.88,23
TXN-04868,Led Desk Lamp,Electronics,1,570.37,2022-04-28,570.37,426
TXN-03755,Cooking Oil 1L,Grocery,7,87.31,2022-04-28,611.17,235
TXN-02612,Usb Charging Cable,Electronics,1,143.35,2022-04-28,143.35,455
TXN-03642,Extension Cord,Electronics,2,338.23,2022-04-29,676.46,133
TXN-06452,Softdrink 1.5L,Food & Snacks,8,65.65,2022-04-29,525.2,17
TXN-05299,Bread Loaf,Food & Snacks,5,63.84,2022-04-29,319.2,31
TXN-06058,Bottled Water 1.5L,Grocery,8,25.48,2022-04-29,203.84,44
TXN-03214,Mosquito Coil (10S),Household Supplies,1,53.69,2022-04-29,53.69,453
TXN-01866,"Bond Paper (Short, 10S)",School & Office Supplies,1,30.15,2022-04-29,30.15,397
TXN-01413,Deodorant Roll-On,Personal Care,1,92.19,2022-04-30,92.19,239
TXN-05992,Cotton Balls,Personal Care,1,35.25,2022-04-30,35.25,354
TXN-04408,Bottled Water 1.5L,Grocery,4,24.08,2022-04-30,96.32,335
TXN-04458,Vinegar 350Ml,Grocery,4,30.75,2022-04-30,123.0,320
TXN-06120,Electric Fan (Desk),Electronics,1,820.21,2022-04-30,820.21,371
TXN-04100,Evaporated Milk,Grocery,9,40.58,2022-05-01,365.22,17
TXN-03317,Soy Sauce 350Ml,Grocery,4,33.78,2022-05-01,135.12,335
TXN-04547,Alcohol 70% 500Ml,Personal Care,4,96.22,2022-05-01,384.88,289
TXN-03627,Lotion 200Ml,Personal Care,4,148.65,2022-05-01,594.6,89
TXN-03899,Facial Wash 50Ml,Personal Care,2,123.87,2022-05-01,247.74,316
TXN-05983,Pencil,School & Office Supplies,3,9.63,2022-05-01,28.89,101
TXN-03910,Softdrink 1.5L,Food & Snacks,4,63.09,2022-05-02,252.36,61
TXN-04633,Lollipop Candy,Food & Snacks,11,5.24,2022-05-02,57.64,429
TXN-02395,Coffee Sachet (10S),Grocery,1,66.26,2022-05-02,66.26,197
TXN-04936,Air Freshener Spray,Household Supplies,1,129.77,2022-05-03,129.77,68
TXN-04344,Usb Charging Cable,Electronics,2,147.8,2022-05-03,295.6,418
TXN-05677,Biscuit Pack,Food & Snacks,4,25.97,2022-05-03,103.88,235
TXN-01172,Juice Drink 250Ml,Food & Snacks,5,17.91,2022-05-03,89.55,439
TXN-01817,Sugar 1Kg,Grocery,1,75.85,2022-05-03,75.85,101
TXN-02260,Air Freshener Spray,Household Supplies,1,134.05,2022-05-03,134.05,132
TXN-03708,Stapler,School & Office Supplies,1,191.95,2022-05-03,191.95,164
TXN-02828,Ballpen (Black),School & Office Supplies,1,11.96,2022-05-03,11.96,379
TXN-01672,Vinegar 350Ml,Grocery,2,30.94,2022-05-04,61.88,368
TXN-02441,Deodorant Roll-On,Personal Care,4,88.14,2022-05-04,352.56,196
TXN-05091,Canned Sardines,Grocery,6,27.2,2022-05-04,163.2,167
TXN-04649,Juice Drink 250Ml,Food & Snacks,1,17.91,2022-05-04,17.91,129
TXN-04763,Soy Sauce 350Ml,Grocery,9,33.83,2022-05-04,304.47,103
TXN-04671,Chocolate Bar,Food & Snacks,11,30.81,2022-05-04,338.91,241
TXN-01677,White Rice 2Kg,Grocery,2,119.16,2022-05-04,238.32,310
TXN-03160,Soy Sauce 350Ml,Grocery,8,35.76,2022-05-04,286.08,2
TXN-02883,Stapler,School & Office Supplies,1,204.2,2022-05-05,204.2,215
TXN-04841,White Rice 2Kg,Grocery,1,115.12,2022-05-05,115.12,271
TXN-05012,Screen Protector,Electronics,2,94.57,2022-05-05,189.14,195
TXN-05684,Shampoo Sachet,Personal Care,1,8.04,2022-05-05,8.04,300
TXN-06476,Bottled Water 1.5L,Grocery,8,24.69,2022-05-05,197.52,200
TXN-01243,Juice Drink 250Ml,Food & Snacks,3,18.36,2022-05-06,55.08,413
TXN-03767,Evaporated Milk,Grocery,7,39.92,2022-05-06,279.44,94
TXN-04642,Dishwashing Liquid 500Ml,Household Supplies,1,72.3,2022-05-06,72.3,271
TXN-02121,Highlighter,School & Office Supplies,1,45.77,2022-05-06,45.77,139
TXN-05302,"Bond Paper (Short, 10S)",School & Office Supplies,4,30.61,2022-05-06,122.44,181
TXN-03322,Bath Soap,Personal Care,3,46.76,2022-05-06,140.28,154
TXN-02426,Instant Noodles (Pack),Grocery,5,14.41,2022-05-07,72.05,412
TXN-05249,White Rice 2Kg,Grocery,8,121.58,2022-05-07,972.64,206
TXN-01798,Coffee Sachet (10S),Grocery,6,63.09,2022-05-07,378.54,304
TXN-05133,Soy Sauce 350Ml,Grocery,7,33.61,2022-05-07,235.27,23
TXN-03557,Peanuts 100G,Food & Snacks,3,27.66,2022-05-07,82.98,311
TXN-03912,Coffee Sachet (10S),Grocery,9,66.77,2022-05-07,600.93,242
TXN-03365,Floor Mop,Household Supplies,1,260.62,2022-05-08,260.62,216
TXN-05084,Ballpen (Black),School & Office Supplies,1,12.51,2022-05-08,12.51,247
TXN-01464,Juice Drink 250Ml,Food & Snacks,1,18.8,2022-05-08,18.8,400
TXN-04808,Floor Mop,Household Supplies,1,248.23,2022-05-09,248.23,187
TXN-03855,Bottled Water 1.5L,Grocery,6,24.55,2022-05-09,147.3,395
TXN-04139,Highlighter,School & Office Supplies,3,45.33,2022-05-09,135.99,47
TXN-01435,Sugar 1Kg,Grocery,8,74.19,2022-05-09,593.52,179
TXN-05628,Bottled Water 1.5L,Grocery,1,24.14,2022-05-09,24.14,119
TXN-04212,Sugar 1Kg,Grocery,6,72.61,2022-05-09,435.66,61
TXN-05415,Juice Drink 250Ml,Food & Snacks,4,18.39,2022-05-09,73.56,62
TXN-06385,Scotch Tape,School & Office Supplies,5,24.41,2022-05-09,122.05,48
TXN-06327,Mosquito Coil (10S),Household Supplies,1,55.68,2022-05-10,55.68,384
TXN-01702,Softdrink 1.5L,Food & Snacks,6,67.6,2022-05-10,405.6,221
TXN-04890,Ice Cream Cup,Food & Snacks,11,36.02,2022-05-10,396.22,280
TXN-01609,Notebook 80 Leaves,School & Office Supplies,2,56.4,2022-05-10,112.8,430
TXN-01030,Biscuit Pack,Food & Snacks,11,25.33,2022-05-11,278.63,149
TXN-06219,Candle (6S),Household Supplies,1,42.77,2022-05-11,42.77,318
TXN-04766,Soy Sauce 350Ml,Grocery,3,35.25,2022-05-11,105.75,100
TXN-01545,Evaporated Milk,Grocery,9,43.47,2022-05-11,391.23,189
TXN-01972,Stapler,School & Office Supplies,4,208.56,2022-05-12,834.24,249
TXN-01255,Shampoo Sachet,Personal Care,1,8.38,2022-05-12,8.38,141
TXN-04483,Juice Drink 250Ml,Food & Snacks,3,17.38,2022-05-12,52.14,151
TXN-04697,Energy Drink 250Ml,Food & Snacks,3,45.22,2022-05-12,135.66,96
TXN-01789,Phone Case,Electronics,2,206.76,2022-05-12,413.52,372
TXN-05841,Lotion 200Ml,Personal Care,2,144.84,2022-05-13,289.68,384
TXN-01188,Ice Cream Cup,Food & Snacks,7,33.81,2022-05-13,236.67,429
TXN-04501,Vinegar 350Ml,Grocery,3,29.71,2022-05-13,89.13,306
TXN-04037,Lollipop Candy,Food & Snacks,5,5.21,2022-05-14,26.05,12
TXN-01833,Ice Cream Cup,Food & Snacks,7,35.84,2022-05-14,250.88,337
TXN-01283,White Rice 2Kg,Grocery,4,123.11,2022-05-14,492.44,390
TXN-02312,Lotion 200Ml,Personal Care,4,145.06,2022-05-14,580.24,161
